,Subject,Title
267,iluminación," D. Juan Vicente de Guemez Pacheco de Padilla Horcasitas y Aguayo, conde de Revilla Gigedo ... virrey ... Entre las muchas providencias de buen gobierno y policía que comprehende la Real Ordenanza de Intendentes ... expedida en 4 de diciembre de 1786 ... Deben ... dichos magistrados prevenir con igual cuidado á las justicias, que se esmeren en las limpiezas de los pueblos de sus provincias, ornato, igualdad y empedrados de las calles ... que si algun edificio ... amenazaren ruina, obliguen á sus dueños á repararlas"
268,iluminación," D. Juan Vicente de Guemez Pacheco de Padilla Horcasitas y Aguayo, conde de Revilla Gigedo ... virrey ...  Aunque todos conocen los beneficios que resultan de la iluminacion de las calles ... porque precave desórdenes, facilita la comodidad de los habitantes ... decora la ciudad ... uno de los puntos esenciales sea el de escarmentar á los que rompan, roben o intenten robar los faroles"
269,iluminación," Reglamento formado de órden del ... virrey Conde de Revilla Gigédo para el gobierno que ha de observarse en el alumbrado de las calles de México : nombramiento, sueldo y obligaciones del guarda mayor"
270,iluminación," Don Juan Vicente de Guemez Pacheco de Padilla y Aguayo, Conde de Revilla Gigeo ... virrey ... El no haberse podido perfeccionar completamente la iluminación de las calles de esta populosa ciudad ... sin embargo ... se evitan los freqüentes robos, asaltos, homicidios y otros delitos á que daba lugar la obscuridad ... que la ... Junta lleve cuenta individual ... de los productos, gastos y sobrantes ... para rendirla en fin de año ... y cuide de ir satisfaciendo las cantidades que se tomaron a préstamo con el fin de cubrir el primer costo de faroles, albortantes y demas utensilios, que en cada año se separe la cantidad que sea necesaria"
271,iluminación," Historia, descripción y crítica de los sistemas empleados en el alumbrado de las excavaciones subterráneas [Texto impreso] : nuevo método de iluminación en las minas"
272,iluminación," Miniaturas de códices españoles. Segundo cuaderno, Manuscritos de los siglos X y XI [Texto impreso]"
273,iluminación, La ornamentación de manuscritos [Texto impreso]
274,iluminación," Discursos leídos ante la Real Academia de Bellas Artes de San Fernando en la recepción pública del Ilmo. señor D. Enrique Serrano Fatigati, el día 20 de octubre de 1901 [Texto impreso]"
275,iluminación," Los misterios de una bujía : la combustión, la luz y el calor"
276,iluminación, Miniaturas boloñesas del siglo XIV [Texto impreso] : res obras desconocidas de Niccoló de Bologna
277,Alumbrado, Esplotación (sic) de las minas de esquisto de Val de Sotos ... [Texto impreso]
278,Alumbrado," Constituciones de la Real primitiva Congregación del Alumbrado y Vela Continua al Santísimo Sacramento oculto en los santos Sagrarios [Texto impreso]  : establecida en la Real Capilla de Palacio desde 15 de agosto de 1789 por los augustos padres de S.M... don Fernando VII, hermano mayor perpetuo de dicha Real Congregación"
279,Alumbrado, Estatutos de la Sociedad Madrilieña para el Alumbrado de Gas en Madrid
280,Alumbrado," Formula de la papeleta que se ha de entregar a cada Vecino, para el alumbrado de los Faroles que se han de poner en los Quartos Principales, ù Primeros de las Casas señaladas para ellos, y para las intermedias de Farol à Farol, que ha formado, y firmado el Señor Corregidor"
281,Alumbrado, Sermon que en la solemne funcion con que se dió principio á la Real Congregacion del Alumbrado y Vela continua del Santísimo Sacramento del Altar : celebrada en la Iglesia Parroquial de San Sebastian de la Ciudad de México
282,Alumbrado, Alumbrado general con acetileno : totalizador Sistema Palacios
283,Alumbrado," Vando. Manda el Rey nuestro Señor, y en su real nombre los Alcaldes de su Real Casa, y Corte: Que en conformidad de lo que S.M. á Representación de la Sala de veinte y seis de Noviembre de mil setecientos sesenta se ha servido resolver, y se le ha comunicado en aviso de veinte y nueve de Septiembre proximo, para obviar los escandalos, robos, y otros insultos, que facilita la obscuridad de la noche, se continúe en el alumbrado de los Faroles en todas las Calles de esta Corte"
284,Alumbrado," Edicto sobre que se pongan faroles por las noches en lo exterior de las Casas, fuera de las Rejas, y Celosías"
285,Alumbrado," D. Francisco Gonzalez de Bassecourt, conde del Assalto ... Gobernador Militar, y Político de esta Plaza, y Ciudad de Barcelona, y su Distrito, etc. Habiendose providenciado por el muy ilustre Ayuntamiento de la misma con Edicto, que en conseqüencia del Real Decreto de veinte y dos de Junio de mil setecientos cinqüenta y siete ... para el debido resguardo de los Faroles, Palomillas, y demàs arreos que sirven para la iluminacion de las Plazas, y Calles de aquella ... Ordeno, y mando, que qualquier Persona, que rompiere, ò descompusiere qualquier Farol"
286,Alumbrado," Instruccion general de lo que se ha de observar en la Iluminacion de Faroles, que han de servir al Pùblico en todas las Calles, y Plazas de Madrid, por los seis meses de Invierno, desde primero de Octubre, hasta mediado de Abril de cada año"
287,Alumbrado," Pliego de condiciones para el servicio público y particular del alumbrado y calefacción por gas, aprobado por Real Orden de 25 de abril de 1864"
288,Alumbrado," Indulgencias perpetuas concedidas á los congregantes de la insigne Real Congregación del Alumbrado y Vela Continua al Santísimo Sacramento, fundada canónicamente en la Parroquia de San Sebastian de esta Corte, á imitacion de la erigida en la Real Capilla de Madrid de la que son Hermanos mayores perpetuos los Reyes nuestros señores"
289,Alumbrado, [Informe del Ayuntamiento de México sobre lo ocurrido en orden a la contrata del ramo de alumbrado de las calles de esta ciudad] [Texto impreso]
290,Alumbrado, Memoria sobre el alumbrado de gas [Texto impreso]
291,Alumbrado," Don Bernardo Ô-Conor, señor de Ophalia ... Teniente General de los Reales Exercitos, Capitan General del Exercito, y Reynos de Castilla la Vieja, y Leon, Gobernador, y Comandante General del de este Principado, y Presidente de su Real Audiencia, etc. En atencion à los excesivos Calores que se experimentan, y deseoso de dàr à este Pùblico los alivios posibles sin perjuìcio del servicio de S. M. y causa publica: Ordenamos y mandamos, que por ahora ... puedan los vecinos de esta ciudad pasearse sin Luz (exceptuanmdo la Muralla, y Fortificaciones)"
292,Alumbrado," Instruccion que deben observar los zeladores del ramo de policia de la iluminacion de las calles, y plazas de Madrid, y sus tres ayudantes [Texto impreso]"
293,Alumbrado," Bando : al quedar en la noche de ayer repentinamente a oscuras las principales calles, paseos y otros puntos de esta capital, que se alumbran por el gas"
294,Alumbrado," Real Cedula de S.M. y Constituciones de la Real Congregacion de Alumbrado y Vela al Santisimo Sacramento : fundada por el rey nuestro señor, y erigida en esta ciudad por ... don Juan Manuel de Moscoso y Peralta ... Prelado de la Real distinguida Orden Española de Carlos III"
295,Alumbrado," Don Francisco Gonzalez de Bassecourt, conde del Asalto ... Gobernador Militar, y Político de esta Plaza, y Ciudad de Barcelona, y su Distrito, etc. Habiendose providenciado por el muy Ilustre Ayuntamiento de la misma con Edicto, que en conseqüencia de Real Decreto de veinte y dos de Junio de mil setecientos cinqüenta y siete, se expidiò en quince, y publicò en diez y siete de Septiembre del propio año, lo que juzgò necesario, y correspondiente para el debido resguardo de los Faroles, Palomillas, y demàs arreos, que sirven para la iluminacion de las Plazas, y Calles de aquella"
296,Alumbrado," Don Joachin Monserrat, Ciurana, Cruíllas, Crespì de Valldaura ... Marqués de Cruíllas ... Virrey, Gobernador, y Capitàn General de Nueva-España, y Presidente de la Real Audiencia de ella, &amp;c. Por el presente mando à todos los Vezinos de esta Ciudad, estantes, y habitantes de ella ... que dentro de quinze dias ... pongan una Luz proporcionada dentro de Faròl, ô como mejor les pareciere, en uno de los Balcones, ô Ventanas principales de la Casa en que vivieren, todas las Noches"
297,transporte, Problemas de Canarias [Texto impreso]
298,transporte, Nota sobre la influencia que en el precio de venta de los artículos de primera necesidad que se consumen en Madrid tienen los transportes por ferrocarril
299,transporte, Manual de diligencias para el año 1830
300,transporte, Transporte por ferrocarril [Texto impreso] : Preceptos generales en relacion con las mercancias y con el material de transporte
301,transporte, Exposiciones elevadas a los poderes publicos por los Centros Comerciales Hispano-Marroquíes en el año 1917 sobre la expansión comercial a Marruecos [Texto impreso]
302,transporte, Mermas naturales de las mercancias en su transporte por ferrocarril [Texto impreso]
303,transporte, La evolución mercantil [Texto impreso] ; Comunicaciones y obras públicas ; La Hacienda pública : tres monografías que dan idea de una parte de la evolución económica de México
304,transporte," Puertos y ferrocarriles [Texto impreso] : La Coronilla, San Luis y la Laguna Merim, el ferrocarril istmico y sus ramales, el porvenir económico de Rio Grande del Sur, una solución internacional : (Conferencia)"
305,transporte," Escuadra del cargo del Marqués del Real Transporte, y demás embarcaciones apresadas por los ingleses dentro del puerto de La Habana, el 12 de agosto de 1762 [Manuscrito]"
306,transporte, Ley y Reglamento provisional para la administración y cobranza del impuesto de transportes [Texto impreso]
307,transporte," Memoria-análisis legal acerca del pleito contencioso-administrativo, ante el Consejo de Estado, deducido por la Compañía Franco-Española de Explotación de Minas de Sosa en Alcanadre con la del ferro-carril de Tudela a Bilbao, sobre restablecimiento de un camino e indemnización de daños y perjuicios"
308,transporte, Las tarifas de los ferrocarriles españoles : contribución al estudio de nuestros problemas ferroviarios
309,transporte," Memorial, y manifiesto al rey nuestro señor, por Iuan Francisco de Miranda, natural de la Ciudad de Iaca. Sobre El Assiento de Arboles, y Pertrechos para el Abasto, y Provision de las Galeras, y Armadas Reales, que està à quenta de Lorenço la Bastida, y Compañeros. Pretende, Se le dèn dichos Assientos, con la quarta parte que haze de Rebaxa, con fianças que ofrece de toda seguridad, y satisfacion, para su cumplimiento. Y que en su defecto, Se vea en justicia la Pretension que tiene, de ser vnico Assentista, ò à lo menos tan Principal, y verdadero, como la Batida, remitiendose à vno de los Tribunales de esta Corte, adonde oydas las Partes, con intervencion, y noticia del Fiscal, por el mayor interès q̃ puede resultar à favor de la Real Haziẽda, se controvierta, substancie, y determine"
310,transporte," Problemas de Canarias [Texto impreso] : conferencia dada en sesión pública de la Real Sociedad Geográfica, el día 19 de enero de 1925 por Lucas Fernández Navarro"
311,transporte, De Ceuta a Tetuán [Texto impreso]
312,transporte," Real Cedula de S.M. y señores del Consejo, por la qual se manda observar y guardar las reglas insertas para la completa instruccion y decision de los expedientes que se han promovido sobre derechos de Portazgo, Pontazgo, Barcage y otros de esta clase, con lo demás que en ella se expresa"
